region,version,rank,code,count,percent
C6,B,22,c3h,1,1.0638297872340425
C6,B,23,ci,1,1.0638297872340425
C6,B,24,a1e,1,1.0638297872340425
C6,B,25,a5g,1,1.0638297872340425
C6,B,26,f,1,1.0638297872340425
C6,B,27,a3e,1,1.0638297872340425
C6,B,28,b1k,1,1.0638297872340425
C6,B,29,c1h,1,1.0638297872340425
C6,B,30,a3h,1,1.0638297872340425
C6,B,31,b2i,1,1.0638297872340425
C6,B,32,b1e,1,1.0638297872340425
C6,B,33,a4f,1,1.0638297872340425
C6,B,34,b1f,1,1.0638297872340425
C6,B,35,a6f,1,1.0638297872340425
C6,B,36,b2j,1,1.0638297872340425
C6,B,37,e,1,1.0638297872340425
C6,B,38,c,1,1.0638297872340425
C6,B,39,b2g,1,1.0638297872340425
C6,B,40,b1h,1,1.0638297872340425
C6,B,41,c2h,1,1.0638297872340425
C6,B,42,a7f,1,1.0638297872340425
C6,B,43,a4e,1,1.0638297872340425
C6,B,44,b1j,1,1.0638297872340425
C6,B,45,dl,1,1.0638297872340425
C6,B,46,i,1,1.0638297872340425
C6,B,47,b2f,1,1.0638297872340425
C6,C,1,c1g,9,10.112359550561798
C6,C,2,c1f,9,10.112359550561798
C6,C,3,c3i,6,6.741573033707865
C6,C,4,c3g,5,5.617977528089888
C6,C,5,b1g,4,4.49438202247191
C6,C,6,a3f,4,4.49438202247191
C6,C,7,c1i,4,4.49438202247191
C6,C,8,c1e,4,4.49438202247191
C6,C,9,c3f,3,3.3707865168539324
C6,C,10,c2g,3,3.3707865168539324
C6,C,11,a3g,3,3.3707865168539324
C6,C,12,a2e,2,2.247191011235955
C6,C,13,c2j,2,2.247191011235955
C6,C,14,a4g,2,2.247191011235955
C6,C,15,c2i,2,2.247191011235955
C6,C,16,a3i,1,1.1235955056179776
C6,C,17,c3e,1,1.1235955056179776
C6,C,18,dk,1,1.1235955056179776
C6,C,19,ci,1,1.1235955056179776
C6,C,20,c3h,1,1.1235955056179776
C6,C,21,b1i,1,1.1235955056179776
C6,C,22,a3e,1,1.1235955056179776
C6,C,23,a1e,1,1.1235955056179776
C6,C,24,a5g,1,1.1235955056179776
C6,C,25,b1k,1,1.1235955056179776
C6,C,26,c4g,1,1.1235955056179776
C6,C,27,c1h,1,1.1235955056179776
C6,C,28,a3h,1,1.1235955056179776
C6,C,29,b2i,1,1.1235955056179776
C6,C,30,b1e,1,1.1235955056179776
C6,C,31,a4f,1,1.1235955056179776
C6,C,32,b1f,1,1.1235955056179776
C6,C,33,a6f,1,1.1235955056179776
C6,C,34,b2j,1,1.1235955056179776
